2014 01  0.081,262.52, 57.42, 30.76, 44.09
2014 02  0.083,261.23, 55.65, 37.47, 46.56
2014 03  0.087,260.88, 56.27, 41.74, 49.01
2014 04  0.093,261.52, 61.33, 42.37, 51.85
2014 05  0.101,263.27, 65.55, 40.79, 53.17
2014 06  0.108,265.80, 65.95, 35.63, 50.79
2014 07  0.114,268.91, 64.77, 28.07, 46.42
2014 08  0.124,272.53, 65.90, 20.18, 43.04
2014 09  0.140,276.22, 69.27, 12.84, 41.06
2014 10  0.156,279.46, 71.90,  7.99, 39.94
2014 11  0.173,281.97, 74.79,  3.36, 39.08
2014 12  0.188,283.91, 78.03,  5.51, 41.77
2014 13  0.202,285.42, 81.61,  8.72, 45.17
2014 14  0.217,286.85, 85.23,  9.55, 47.39
2014 15  0.238,288.18, 87.60, 11.20, 49.40
2014 16  0.262,289.56, 87.42, 16.30, 51.86
2014 17  0.289,290.92, 87.32, 20.19, 53.75
2014 18  0.310,291.96, 84.13, 29.53, 56.83
2014 19  0.329,292.75, 79.71, 38.79, 59.25
2014 20  0.341,293.24, 71.83, 47.71, 59.77
2014 21  0.353,293.71, 67.45, 51.50, 59.48
2014 22  0.354,293.80, 61.90, 56.64, 59.27
2014 23  0.364,294.48, 62.81, 53.28, 58.04
2014 24  0.370,294.91, 62.59, 52.44, 57.52
2014 25  0.372,295.49, 61.92, 51.50, 56.71
2014 26  0.370,295.96, 59.56, 48.90, 54.23
2014 27  0.373,296.70, 59.39, 42.16, 50.77
2014 28  0.376,297.26, 61.70, 38.49, 50.10
2014 29  0.376,297.95, 64.03, 35.17, 49.60
2014 30  0.373,298.27, 66.67, 33.77, 50.22
2014 31  0.363,298.19, 64.83, 32.37, 48.60
2014 32  0.355,297.88, 62.59, 30.04, 46.31
2014 33  0.348,297.10, 60.69, 26.60, 43.64
2014 34  0.342,296.00, 61.34, 25.75, 43.54
2014 35  0.340,294.96, 65.48, 22.89, 44.19
2014 36  0.341,293.80, 72.38, 18.83, 45.61
2014 37  0.337,292.62, 78.09, 16.49, 47.29
2014 38  0.325,291.15, 79.82, 12.63, 46.22
2014 39  0.308,289.07, 81.03, 14.15, 47.59
2014 40  0.289,286.90, 82.66, 17.59, 50.12
2014 41  0.267,284.87, 82.52, 17.22, 49.87
2014 42  0.240,282.48, 76.11, 24.21, 50.16
2014 43  0.214,280.15, 72.72, 26.57, 49.64
2014 44  0.187,277.76, 67.53, 20.86, 44.20
2014 45  0.162,275.05, 63.86, 24.28, 44.07
2014 46  0.137,271.98, 61.58, 28.28, 44.93
2014 47  0.114,268.98, 57.87, 30.01, 43.94
2014 48  0.098,266.39, 53.98, 34.97, 44.47
2014 49  0.090,264.71, 52.16, 37.10, 44.63
2014 50  0.088,263.75, 53.44, 38.72, 46.08
2014 51  0.089,262.87, 55.27, 37.95, 46.61
2014 52  0.090,261.73, 56.93, 38.81, 47.87
2015 01  0.090,260.55, 60.72, 40.11, 50.42
2015 02  0.088,259.92, 56.43, 44.70, 50.56
2015 03  0.082,260.23, 50.62, 46.07, 48.34
2015 04  0.083,261.07, 50.70, 45.61, 48.16
2015 05  0.083,262.30, 49.19, 46.24, 47.72
2015 06  0.084,263.67, 46.66, 45.96, 46.31
2015 07  0.091,265.87, 46.86, 42.56, 44.71
2015 08  0.101,268.53, 49.95, 38.45, 44.20
2015 09  0.113,271.05, 52.63, 36.19, 44.41
2015 10  0.125,274.42, 55.15, 30.94, 43.05
2015 11  0.144,277.84, 60.63, 21.25, 40.94
2015 12  0.162,280.65, 66.01, 21.37, 43.69
2015 13  0.179,283.17, 71.87, 21.00, 46.44
2015 14  0.196,284.88, 77.38, 21.43, 49.40
2015 15  0.214,286.78, 79.43, 21.01, 50.22
2015 16  0.243,289.18, 79.81, 19.39, 49.60
2015 17  0.277,291.53, 82.16, 16.17, 49.17
2015 18  0.308,293.22, 82.65, 17.91, 50.28
2015 19  0.330,294.25, 79.95, 22.55, 51.25
2015 20  0.351,295.55, 77.02, 22.55, 49.78
2015 21  0.370,296.90, 75.93, 18.57, 47.25
2015 22  0.378,297.69, 74.15, 17.18, 45.67
2015 23  0.383,298.46, 72.51, 14.00, 43.26
2015 24  0.383,298.80, 68.96, 13.21, 41.09
2015 25  0.382,299.03, 65.96, 13.93, 39.94
2015 26  0.374,299.22, 60.50, 13.96, 37.23
2015 27  0.368,299.33, 56.01, 14.94, 35.48
2015 28  0.364,299.53, 55.83, 15.74, 35.79
2015 29  0.365,299.69, 57.58, 17.90, 37.74
2015 30  0.368,299.94, 62.52, 17.89, 40.20
2015 31  0.368,300.09, 65.85, 14.02, 39.94
2015 32  0.359,299.92, 64.04, 11.04, 37.54
2015 33  0.354,299.51, 63.12,  6.50, 34.81
2015 34  0.345,298.58, 62.22,  5.67, 33.94
2015 35  0.334,297.34, 61.48,  5.50, 33.49
2015 36  0.323,296.02, 61.99,  3.27, 32.63
2015 37  0.313,294.33, 65.10,  2.82, 33.96
2015 38  0.306,292.18, 70.05,  4.16, 37.11
2015 39  0.294,289.99, 74.13,  6.02, 40.07
2015 40  0.275,287.60, 77.05, 10.65, 43.85
2015 41  0.250,284.49, 76.42, 22.59, 49.50
2015 42  0.220,281.72, 67.24, 33.14, 50.19
2015 43  0.186,278.58, 58.48, 41.16, 49.82
2015 44  0.150,275.40, 47.43, 40.54, 43.99
2015 45  0.117,272.03, 37.22, 45.63, 41.43
2015 46  0.099,268.58, 37.08, 49.30, 43.19
2015 47  0.089,265.90, 41.56, 47.47, 44.52
2015 48  0.085,264.42, 46.38, 45.88, 46.13
2015 49  0.082,263.78, 47.94, 42.48, 45.21
2015 50  0.083,262.95, 51.17, 42.81, 46.99
2015 51  0.084,261.36, 54.01, 44.34, 49.18
2015 52  0.085,260.33, 57.17, 44.09, 50.63
2016 01  0.085,258.93, 64.46, 45.28, 54.87
2016 02  0.085,257.65, 60.03, 49.77, 54.90
2016 03  0.088,257.99, 58.99, 49.27, 54.13
2016 04  0.091,259.13, 60.57, 48.75, 54.66
2016 05  0.092,261.24, 59.72, 48.18, 53.95
2016 06  0.094,264.32, 56.29, 41.75, 49.02
2016 07  0.098,267.26, 53.33, 35.39, 44.36
2016 08  0.100,269.46, 50.38, 34.10, 42.24
2016 09  0.102,271.30, 47.85, 35.15, 41.50
2016 10  0.108,273.35, 47.02, 36.38, 41.70
2016 11  0.118,275.76, 47.98, 32.27, 40.12
2016 12  0.131,278.72, 49.82, 31.92, 40.87
2016 13  0.143,281.70, 51.48, 29.93, 40.70
2016 14  0.159,284.12, 56.36, 26.64, 41.50
2016 15  0.186,286.82, 64.10, 20.47, 42.28
2016 16  0.217,289.35, 66.74, 18.36, 42.55
2016 17  0.248,290.62, 67.63, 23.12, 45.38
2016 18  0.269,291.18, 63.52, 37.57, 50.54
2016 19  0.290,292.24, 59.50, 44.27, 51.88
2016 20  0.304,293.12, 52.52, 49.32, 50.92
2016 21  0.313,293.60, 46.66, 53.38, 50.02
2016 22  0.323,294.22, 44.95, 53.16, 49.05
2016 23  0.335,295.02, 47.39, 49.02, 48.21
2016 24  0.344,295.85, 48.87, 43.77, 46.32
2016 25  0.349,296.71, 49.03, 38.83, 43.93
2016 26  0.349,297.04, 47.48, 37.27, 42.37
2016 27  0.354,297.68, 48.65, 31.98, 40.31
2016 28  0.365,298.64, 55.79, 25.22, 40.50
2016 29  0.366,298.85, 58.37, 26.87, 42.62
2016 30  0.364,298.72, 61.31, 29.47, 45.39
2016 31  0.362,298.53, 63.14, 28.97, 46.06
2016 32  0.359,298.14, 63.37, 27.90, 45.63
2016 33  0.355,297.73, 63.02, 20.12, 41.57
2016 34  0.350,296.63, 64.29, 18.17, 41.23
2016 35  0.340,295.40, 64.91, 17.06, 40.98
2016 36  0.330,294.67, 66.06,  9.73, 37.89
2016 37  0.306,292.43, 62.39, 18.78, 40.59
2016 38  0.275,289.81, 54.44, 30.11, 42.27
2016 39  0.229,285.76, 40.13, 59.98, 50.05
2016 40  0.192,282.04, 30.96, 81.02, 55.99
2016 41  0.164,279.08, 25.61, 85.77, 55.69
2016 42  0.134,274.86, 17.91, 93.13, 55.52
2016 43  0.109,271.05, 13.22, 93.11, 53.16
2016 44  0.091,268.33, 12.36, 88.11, 50.23
2016 45  0.077,265.85, 11.91, 83.93, 47.92
2016 46  0.067,263.08, 14.61, 82.18, 48.39
2016 47  0.060,260.25, 18.17, 76.13, 47.15
2016 48  0.059,259.70, 25.58, 67.69, 46.63
2016 49  0.062,260.77, 32.72, 56.09, 44.41
2016 50  0.061,260.83, 34.60, 52.82, 43.71
2016 51  0.061,261.03, 36.10, 46.17, 41.13
2016 52  0.062,260.93, 37.42, 42.00, 39.71
2017 01  0.066,262.39, 43.35, 31.31, 37.33
2017 02  0.070,263.46, 43.99, 27.56, 35.78
2017 03  0.076,263.70, 45.81, 28.67, 37.24
2017 04  0.080,264.41, 47.89, 28.93, 38.41
2017 05  0.083,265.53, 47.16, 30.66, 38.91
2017 06  0.087,266.93, 47.04, 30.66, 38.85
2017 07  0.090,268.14, 46.38, 31.55, 38.97
2017 08  0.094,269.89, 45.60, 31.67, 38.63
2017 09  0.103,272.37, 47.75, 29.31, 38.53
2017 10  0.113,274.96, 49.15, 27.31, 38.23
2017 11  0.126,277.69, 51.57, 21.31, 36.44
2017 12  0.146,280.50, 57.79, 21.69, 39.74
2017 13  0.169,283.33, 67.07, 19.82, 43.44
2017 14  0.198,285.63, 78.69, 16.32, 47.51
2017 15  0.222,287.55, 83.44, 15.71, 49.58
2017 16  0.247,289.34, 81.72, 18.88, 50.30
2017 17  0.268,290.60, 77.74, 24.06, 50.90
2017 18  0.290,291.85, 73.89, 31.18, 52.53
2017 19  0.317,293.21, 72.80, 34.49, 53.65
2017 20  0.337,294.14, 68.49, 38.69, 53.59
2017 21  0.351,294.43, 65.22, 44.69, 54.96
2017 22  0.358,294.72, 62.73, 47.65, 55.19
2017 23  0.363,295.60, 62.11, 42.51, 52.31
2017 24  0.363,296.29, 58.65, 38.13, 48.39
2017 25  0.358,296.80, 53.70, 36.73, 45.21
2017 26  0.351,297.42, 48.85, 31.96, 40.40
2017 27  0.347,297.99, 45.45, 27.71, 36.58
2017 28  0.342,298.24, 43.95, 28.23, 36.09
2017 29  0.341,298.43, 44.78, 30.53, 37.66
2017 30  0.336,298.60, 46.33, 31.07, 38.70
2017 31  0.335,298.92, 48.93, 25.74, 37.34
2017 32  0.333,298.99, 49.90, 20.27, 35.09
2017 33  0.325,297.90, 47.62, 20.19, 33.91
2017 34  0.314,296.57, 45.40, 20.83, 33.12
2017 35  0.308,295.66, 47.17, 15.50, 31.34
2017 36  0.298,294.20, 49.08, 14.54, 31.81
2017 37  0.286,291.83, 50.67, 26.08, 38.38
2017 38  0.265,289.63, 47.94, 33.26, 40.60
2017 39  0.238,287.03, 43.52, 42.46, 42.99
2017 40  0.201,284.07, 35.33, 56.71, 46.02
2017 41  0.170,280.19, 29.73, 74.08, 51.90
2017 42  0.144,276.08, 23.60, 84.96, 54.28
2017 43  0.119,272.61, 19.21, 84.30, 51.75
2017 44  0.096,268.52, 15.23, 85.51, 50.37
2017 45  0.078,265.06, 13.00, 86.52, 49.76
2017 46  0.065,260.66, 13.95, 89.79, 51.87
2017 47  0.058,256.72, 18.48, 88.57, 53.52
2017 48  0.057,253.32, 26.77, 91.93, 59.35
2017 49  0.059,250.77, 34.42, 94.60, 64.51
2017 50  0.058,249.38, 37.71, 97.65, 67.68
2017 51  0.058,250.04, 39.88, 92.13, 66.00
2017 52  0.061,251.20, 43.77, 84.07, 63.92